labeled,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
1,47,33,11,2,44,1,21,12,2,38,28,9,1,8,5,2,1,0,0,0,0,0,0,0,0
0,22,14,2,4,16,2,14,0,2,6,3,1,2,14,11,1,2,0,0,0,0,0,0,0,0
1,45,33,11,0,44,1,26,7,2,34,25,9,0,10,8,2,0,0,0,0,0,0,0,0,0
1,54,45,7,1,52,1,28,17,2,39,31,7,1,14,14,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,20,0,0,20,2,20,0,2,15,15,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,46,37,7,1,44,1,24,13,2,38,31,6,1,7,6,1,0,0,0,0,0,0,0,0,0
1,50,34,14,1,48,1,25,9,2,35,25,9,1,14,9,5,0,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,52,39,11,1,50,1,27,12,2,36,26,9,1,15,13,2,0,0,0,0,0,0,0,0,0
0,8,4,2,1,6,1,4,0,1,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6,4,1,0,5,1,4,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,46,9,0,55,1,28,18,2,39,31,8,0,16,15,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,15,0,1,15,2,15,0,2,8,7,0,1,8,8,0,0,0,0,0,0,0,0,0,0
1,45,35,9,0,44,1,21,14,2,36,28,8,0,8,7,1,0,0,0,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,5,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,4,4,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,21,17,2,35,27,8,0,13,11,2,0,0,0,0,0,0,0,0,0
0,48,25,13,7,38,3,25,0,3,33,16,12,5,9,6,1,2,3,3,0,0,0,0,0,0
1,69,52,15,0,67,2,31,21,3,32,25,7,0,27,21,6,0,8,6,2,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,40,22,10,5,32,3,14,8,3,20,8,9,3,14,11,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,33,11,0,44,1,25,8,2,37,27,10,0,7,6,1,0,0,0,0,0,0,0,0,0
1,42,32,9,0,41,1,24,8,2,36,29,7,0,5,3,2,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,34,8,0,42,1,26,8,2,36,29,7,0,6,5,1,0,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,7,6,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,123,99,19,2,118,3,62,37,4,49,41,8,0,26,22,3,1,24,21,2,1,21,15,6,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,18,0,0,18,1,18,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122,101,15,3,116,3,49,52,4,33,29,4,0,25,19,4,2,30,26,3,1,31,27,4,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,26,2,1,28,4,26,0,4,9,6,2,1,8,8,0,0,9,9,0,0,3,3,0,0
0,12,10,0,0,10,2,10,0,2,7,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,15,10,1,2,11,2,10,0,2,11,9,0,2,2,1,1,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,29,10,2,39,1,21,8,2,33,24,8,1,8,5,2,1,0,0,0,0,0,0,0,0
0,35,17,11,4,28,3,17,0,3,20,8,10,2,9,6,1,2,3,3,0,0,0,0,0,0
1,49,37,9,2,46,1,30,7,2,40,31,7,2,8,6,2,0,0,0,0,0,0,0,0,0
0,18,15,1,0,16,2,15,0,2,10,9,1,0,6,6,0,0,0,0,0,0,0,0,0,0
0,24,20,0,2,20,2,20,0,2,17,15,0,2,5,5,0,0,0,0,0,0,0,0,0,0
1,51,44,5,1,49,1,31,13,2,36,30,5,1,14,14,0,0,0,0,0,0,0,0,0,0
0,22,20,0,0,20,2,20,0,2,11,11,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,52,42,8,1,50,1,29,13,2,37,30,6,1,14,12,2,0,0,0,0,0,0,0,0,0
0,37,30,1,2,31,4,30,0,4,12,9,1,2,12,12,0,0,6,6,0,0,3,3,0,0
1,65,49,14,1,63,1,33,16,2,37,26,10,1,27,23,4,0,0,0,0,0,0,0,0,0
0,37,15,13,6,28,3,15,0,3,18,2,12,4,9,6,1,2,7,7,0,0,0,0,0,0
0,9,7,0,0,7,2,7,0,2,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,7,5,0,1,5,1,5,0,1,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,49,37,10,1,47,1,26,11,2,39,31,7,1,9,6,3,0,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124,95,25,1,120,3,43,52,4,38,31,7,0,31,26,4,1,30,22,8,0,22,16,6,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,20,0,0,20,3,20,0,3,8,8,0,0,9,9,0,0,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,25,13,2,38,30,8,0,10,8,2,0,0,0,0,0,0,0,0,0
1,115,98,13,1,111,3,61,37,4,49,41,7,1,32,30,2,0,25,22,3,0,6,5,1,0
0,16,15,0,0,15,1,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,38,12,2,50,1,21,17,2,37,27,8,2,15,11,4,0,0,0,0,0,0,0,0,0
1,49,37,10,1,47,1,26,11,2,39,31,7,1,9,6,3,0,0,0,0,0,0,0,0,0
1,46,32,13,0,45,1,24,8,2,36,25,11,0,9,7,2,0,0,0,0,0,0,0,0,0
1,54,39,14,0,53,1,24,15,2,34,23,11,0,19,16,3,0,0,0,0,0,0,0,0,0
1,44,35,7,1,42,1,23,12,2,36,30,5,1,7,5,2,0,0,0,0,0,0,0,0,0
0,37,20,11,3,31,3,20,0,3,22,11,10,1,9,6,1,2,3,3,0,0,0,0,0,0
0,10,6,2,0,8,2,6,0,2,4,4,0,0,4,2,2,0,0,0,0,0,0,0,0,0
1,120,96,19,2,115,3,57,39,4,30,26,4,0,29,24,4,1,33,26,6,1,25,20,5,0
0,10,8,0,0,8,2,8,0,2,5,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,12,9,0,0,9,3,9,0,3,1,1,0,0,1,1,0,0,7,7,0,0,0,0,0,0
1,115,93,17,2,110,3,46,47,4,37,31,5,1,28,25,3,0,30,26,4,0,17,11,5,1
1,117,97,17,0,114,3,65,32,4,47,42,5,0,32,28,4,0,28,22,6,0,7,5,2,0
1,51,37,13,0,50,1,26,11,2,36,27,9,0,14,10,4,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,29,12,11,3,23,3,12,0,3,14,3,10,1,9,6,1,2,3,3,0,0,0,0,0,0
1,119,91,24,1,115,3,47,44,4,34,24,10,0,27,21,6,0,30,25,4,1,25,21,4,0
0,25,23,0,0,23,2,23,0,2,11,11,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,24,22,0,0,22,2,22,0,2,17,17,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,44,23,13,5,36,3,14,9,3,24,9,12,3,14,11,1,2,3,3,0,0,0,0,0,0
1,47,34,12,0,46,1,24,10,2,34,25,9,0,12,9,3,0,0,0,0,0,0,0,0,0
0,21,19,0,0,19,2,19,0,2,14,14,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,46,34,10,1,44,1,24,10,2,38,28,9,1,7,6,1,0,0,0,0,0,0,0,0,0
0,17,16,0,0,16,1,16,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,43,11,0,54,1,32,11,2,37,27,10,0,17,16,1,0,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,22,11,4,33,3,22,0,3,25,13,10,2,9,6,1,2,3,3,0,0,0,0,0,0
0,17,10,3,1,13,3,10,0,3,2,1,1,0,11,8,2,1,1,1,0,0,0,0,0,0
0,24,22,0,0,22,2,22,0,2,6,6,0,0,16,16,0,0,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,36,17,11,5,28,3,17,0,3,21,8,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,12,16,3,28,3,12,0,3,19,3,15,1,9,6,1,2,3,3,0,0,0,0,0,0
0,18,15,0,1,15,2,15,0,2,10,9,0,1,6,6,0,0,0,0,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,11,11,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,45,35,9,0,44,1,28,7,2,38,31,7,0,6,4,2,0,0,0,0,0,0,0,0,0
0,39,30,3,4,33,2,30,0,2,21,14,3,4,16,16,0,0,0,0,0,0,0,0,0,0
1,125,102,18,2,120,3,61,41,4,48,42,6,0,31,24,7,0,20,17,3,0,23,19,2,2
1,39,30,8,0,38,1,25,5,2,34,28,6,0,4,2,2,0,0,0,0,0,0,0,0,0
0,23,11,8,0,19,4,11,0,4,8,1,7,0,6,5,1,0,1,1,0,0,4,4,0,0
1,51,38,11,1,49,1,26,12,2,36,26,9,1,14,12,2,0,0,0,0,0,0,0,0,0
1,123,96,23,1,119,3,50,46,4,30,24,6,0,30,22,8,0,27,21,5,1,33,29,4,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
0,43,24,11,4,35,4,24,0,4,9,9,0,0,18,6,10,2,9,6,1,2,3,3,0,0
1,55,44,10,0,54,1,30,14,2,37,28,9,0,17,16,1,0,0,0,0,0,0,0,0,0
0,15,14,0,0,14,1,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,4,0,0,4,2,4,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,21,13,3,0,16,5,13,0,5,4,3,1,0,3,2,1,0,3,3,0,0,3,3,0,0
0,15,13,0,0,13,2,13,0,2,9,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1,131,102,25,1,127,3,64,38,4,47,40,7,0,28,22,6,0,26,21,5,0,27,19,7,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,42,6,1,48,1,28,14,2,34,27,6,1,15,15,0,0,0,0,0,0,0,0,0,0
1,129,109,15,2,124,3,71,38,4,48,42,6,0,28,27,1,0,22,18,3,1,28,22,5,1
0,11,1,8,0,9,2,1,0,2,8,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0
1,125,106,15,1,121,3,67,39,4,50,42,7,1,25,23,2,0,23,21,2,0,24,20,4,0
0,16,11,3,0,14,2,11,0,2,4,1,3,0,10,10,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,41,12,0,53,1,26,15,2,34,23,11,0,19,18,1,0,0,0,0,0,0,0,0,0
0,35,12,17,3,29,3,12,0,3,20,3,16,1,9,6,1,2,3,3,0,0,0,0,0,0
0,37,31,0,3,31,3,31,0,3,17,14,0,3,8,8,0,0,9,9,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,45,9,0,54,1,32,13,2,39,33,6,0,15,12,3,0,0,0,0,0,0,0,0,0
0,19,17,0,0,17,2,17,0,2,12,12,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1,7,0,8,2,1,0,2,7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0
1,50,39,9,1,48,1,26,13,2,36,28,7,1,13,11,2,0,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,16,3,1,19,3,16,0,3,4,1,3,0,13,12,0,1,3,3,0,0,0,0,0,0
0,28,9,12,5,21,2,9,0,2,17,2,11,4,9,7,1,1,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,34,9,2,43,1,22,12,2,40,31,8,1,5,3,1,1,0,0,0,0,0,0,0,0
0,43,24,11,5,35,3,24,0,3,23,10,10,3,14,11,1,2,3,3,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,33,9,1,42,1,20,13,2,39,31,7,1,4,2,2,0,0,0,0,0,0,0,0,0
0,48,29,11,5,40,3,29,0,3,30,17,10,3,12,9,1,2,3,3,0,0,0,0,0,0
0,32,25,2,0,27,5,25,0,5,5,3,2,0,6,6,0,0,3,3,0,0,10,10,0,0
0,16,14,0,0,14,2,14,0,2,8,8,0,0,6,6,0,0,0,0,0,0,0,0,0,0
1,126,102,19,2,121,3,70,32,4,48,41,7,0,27,23,3,1,22,15,6,1,26,23,3,0
0,13,7,2,1,9,3,7,0,3,6,4,1,1,3,2,1,0,1,1,0,0,0,0,0,0
0,24,17,3,2,20,2,17,0,2,16,11,3,2,6,6,0,0,0,0,0,0,0,0,0,0
0,34,26,3,2,29,3,26,0,3,20,15,3,2,4,4,0,0,7,7,0,0,0,0,0,0
1,47,37,5,4,42,1,23,14,2,33,26,4,3,13,11,1,1,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,21,17,1,0,18,3,17,0,3,6,5,1,0,9,9,0,0,3,3,0,0,0,0,0,0
0,9,6,1,0,7,2,6,0,2,3,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0
0,20,15,1,1,16,3,15,0,3,4,3,1,0,12,11,0,1,1,1,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,36,9,0,45,1,28,8,2,39,31,8,0,6,5,1,0,0,0,0,0,0,0,0,0
1,45,36,7,1,43,1,29,7,2,39,32,6,1,5,4,1,0,0,0,0,0,0,0,0,0
0,15,11,1,1,12,2,11,0,2,11,10,0,1,2,1,1,0,0,0,0,0,0,0,0,0
0,8,2,3,0,5,3,2,0,3,1,0,1,0,2,2,0,0,2,0,2,0,0,0,0,0
1,43,30,11,1,41,1,20,10,2,33,25,7,1,9,5,4,0,0,0,0,0,0,0,0,0
0,27,25,0,0,25,2,25,0,2,20,20,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,51,38,11,1,49,1,25,13,2,37,26,10,1,13,12,1,0,0,0,0,0,0,0,0,0
0,41,21,11,6,32,3,21,0,3,26,12,10,4,9,6,1,2,3,3,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,10,10,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,18,10,4,1,14,3,10,0,3,3,1,2,0,11,8,2,1,1,1,0,0,0,0,0,0
0,39,31,2,4,33,2,31,0,2,21,15,2,4,16,16,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,35,9,2,44,1,26,9,2,38,28,8,2,8,7,1,0,0,0,0,0,0,0,0,0
1,52,43,8,0,51,1,31,12,2,37,29,8,0,14,14,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,18,0,1,18,3,18,0,3,3,3,0,0,7,7,0,0,9,8,0,1,0,0,0,0
0,18,13,2,1,15,2,13,0,2,2,0,2,0,14,13,0,1,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,7,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140,118,18,1,136,3,80,38,4,47,40,7,0,37,35,2,0,29,25,4,0,24,18,5,1
0,35,15,12,5,27,3,15,0,3,20,6,11,3,9,6,1,2,3,3,0,0,0,0,0,0
1,55,45,8,1,53,1,26,19,2,37,29,7,1,17,16,1,0,0,0,0,0,0,0,0,0
1,68,52,14,0,66,2,36,16,2,39,28,11,0,27,24,3,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,44,9,1,53,1,30,14,2,35,27,7,1,19,17,2,0,0,0,0,0,0,0,0,0
0,29,17,5,2,22,5,17,0,5,4,1,2,1,5,1,3,1,3,3,0,0,5,5,0,0
1,47,38,8,0,46,1,26,12,2,37,30,7,0,9,8,1,0,0,0,0,0,0,0,0,0
0,11,9,1,0,10,1,9,0,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,32,10,0,42,1,21,11,2,35,26,9,0,7,6,1,0,0,0,0,0,0,0,0,0
0,17,14,0,0,14,3,14,0,3,2,2,0,0,9,9,0,0,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,36,10,1,46,1,22,14,2,39,30,8,1,8,6,2,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,20,11,6,31,3,20,0,3,16,2,10,4,14,11,1,2,7,7,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,4,2,1,6,1,4,0,1,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,106,90,10,3,100,3,70,20,4,49,43,6,0,24,23,1,0,27,21,3,3,3,3,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,33,11,0,44,1,25,8,2,36,28,8,0,8,5,3,0,0,0,0,0,0,0,0,0
1,54,38,13,2,51,1,28,10,2,35,25,8,2,18,13,5,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,17,11,4,28,3,17,0,3,20,8,10,2,9,6,1,2,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,16,8,2,24,5,16,0,5,5,1,3,1,7,1,5,1,2,2,0,0,5,5,0,0
1,51,39,9,2,48,1,27,12,2,39,32,6,1,11,7,3,1,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,7,0,0,7,2,7,0,2,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,28,10,1,38,1,22,6,2,33,25,8,0,6,3,2,1,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,12,12,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,10,6,2,1,8,1,6,0,1,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,44,8,0,52,1,30,14,2,36,28,8,0,16,16,0,0,0,0,0,0,0,0,0,0
0,26,23,0,1,23,2,23,0,2,15,14,0,1,9,9,0,0,0,0,0,0,0,0,0,0
0,13,9,2,0,11,2,9,0,2,5,3,2,0,6,6,0,0,0,0,0,0,0,0,0,0
1,48,39,7,1,46,1,28,11,2,40,33,6,1,7,6,1,0,0,0,0,0,0,0,0,0
0,16,11,3,0,14,2,11,0,2,4,1,3,0,10,10,0,0,0,0,0,0,0,0,0,0
0,19,15,1,1,16,2,15,0,2,15,14,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1,134,112,19,0,131,3,73,39,4,49,43,6,0,26,21,5,0,29,26,3,0,27,22,5,0
0,23,11,8,0,19,4,11,0,4,8,1,7,0,6,5,1,0,1,1,0,0,4,4,0,0
1,124,110,11,0,121,3,79,31,4,49,43,6,0,32,32,0,0,24,22,2,0,16,13,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,42,10,0,52,1,28,14,2,37,27,10,0,15,15,0,0,0,0,0,0,0,0,0,0
1,103,87,14,0,101,2,62,25,3,46,39,7,0,31,29,2,0,24,19,5,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,13,13,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,73,18,2,91,3,41,32,4,34,23,9,2,27,24,3,0,27,22,5,0,5,4,1,0
0,26,22,0,0,22,4,22,0,4,6,6,0,0,4,4,0,0,9,9,0,0,3,3,0,0
0,22,19,0,0,19,3,19,0,3,8,8,0,0,8,8,0,0,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74,58,13,1,71,2,29,29,3,28,18,9,1,32,29,3,0,12,11,1,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,19,2,2,21,2,19,0,2,15,11,2,2,8,8,0,0,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,6,0,0,6,2,6,0,2,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,8,4,3,0,7,1,4,0,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
0,12,10,0,0,10,2,10,0,2,6,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,14,2,0,16,4,14,0,4,5,5,0,0,3,1,2,0,5,5,0,0,3,3,0,0
0,41,22,11,5,33,3,22,0,3,26,13,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,55,45,9,0,54,1,31,14,2,40,32,8,0,14,13,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,0,0,19,3,19,0,3,7,7,0,0,9,9,0,0,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,10,3,4,13,2,10,0,2,16,9,3,4,1,1,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,10,3,1,13,3,10,0,3,2,1,1,0,11,8,2,1,1,1,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,11,8,1,0,9,2,8,0,2,5,5,0,0,4,3,1,0,0,0,0,0,0,0,0,0
0,20,10,4,4,14,2,10,0,2,17,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,9,9,0,0,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,11,2,1,13,2,11,0,2,10,7,2,1,4,4,0,0,0,0,0,0,0,0,0,0
